id,time,censored,sex,race,age,education,marital,parent
1267,0.25,FALSE,Male,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1267,0.25,FALSE,Male,White or Other,18.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1267,0.25,FALSE,Male,White or Other,18.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1267,0.25,FALSE,Male,White or Other,19.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1267,0.25,FALSE,Male,White or Other,20.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1267,0.25,FALSE,Male,White or Other,20.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1267,2.5,FALSE,Male,White or Other,21.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1267,0.5833333333333334,FALSE,Male,White or Other,24.5,College,"Never Married, Not Cohabitating",FALSE
1267,0.6666666666666666,FALSE,Male,White or Other,26.5,College,"Never Married, Not Cohabitating",FALSE
1267,0.5833333333333334,FALSE,Male,White or Other,27.833333333333332,College,"Never Married, Not Cohabitating",FALSE
1267,11.5,TRUE,Male,White or Other,29.833333333333332,College,"Never Married, Not Cohabitating",FALSE
1268,1.75,FALSE,Female,White or Other,15.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1268,10,FALSE,Female,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1268,3.4166666666666665,FALSE,Female,White or Other,27.75,High School,"Never Married, Not Cohabitating",FALSE
1268,2.4166666666666665,FALSE,Female,White or Other,34.75,High School,Married,FALSE
1268,2.8333333333333335,FALSE,Female,White or Other,37.25,High School,Married,FALSE
1268,1.3333333333333333,TRUE,Female,White or Other,40.25,High School,Divorced,FALSE
1269,0.3333333333333333,FALSE,Female,White or Other,15.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1269,0.08333333333333333,FALSE,Female,White or Other,16.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1269,0.6666666666666666,FALSE,Female,White or Other,18.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1269,21.833333333333332,TRUE,Female,White or Other,19.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1270,1.25,FALSE,Male,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1270,0.25,FALSE,Male,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
1270,20.75,TRUE,Male,White or Other,20.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1271,1.25,FALSE,Female,White or Other,15.916666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
1271,1.3333333333333333,FALSE,Female,White or Other,17.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1271,6.75,FALSE,Female,White or Other,18.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1271,13.916666666666666,FALSE,Female,White or Other,25.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1271,1.5,TRUE,Female,White or Other,39.916666666666664,High School,"Never Married, Not Cohabitating",FALSE
1272,6.416666666666667,FALSE,Male,White or Other,21.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1272,1.0833333333333333,FALSE,Male,White or Other,27.833333333333332,Less than high school,"Never Married, Not Cohabitating",TRUE
1272,0.25,FALSE,Male,White or Other,30,Less than high school,"Never Married, Not Cohabitating",TRUE
1272,0.16666666666666666,FALSE,Male,White or Other,30.666666666666668,Less than high school,"Never Married, Not Cohabitating",TRUE
1272,1.1666666666666667,FALSE,Male,White or Other,31.083333333333332,Less than high school,"Never Married, Not Cohabitating",TRUE
1272,1.4166666666666667,FALSE,Male,White or Other,33.083333333333336,Less than high school,"Never Married, Cohabiting",TRUE
1272,6.916666666666667,TRUE,Male,White or Other,34.833333333333336,Less than high school,"Never Married, Cohabiting",TRUE
1273,0.16666666666666666,FALSE,Male,White or Other,16,Less than high school,"Never Married, Not Cohabitating",FALSE
1273,0.5833333333333334,FALSE,Male,White or Other,16.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1273,3,FALSE,Male,White or Other,17.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1273,0.9166666666666666,FALSE,Male,White or Other,21.5,High School,"Never Married, Not Cohabitating",FALSE
1273,1.4166666666666667,FALSE,Male,White or Other,22.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1273,1.25,FALSE,Male,White or Other,24.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1273,1.5,FALSE,Male,White or Other,27.666666666666668,High School,"Never Married, Cohabiting",FALSE
1274,1.75,FALSE,Female,White or Other,16,Less than high school,"Never Married, Not Cohabitating",FALSE
1274,0.16666666666666666,FALSE,Female,White or Other,18.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1274,0.16666666666666666,FALSE,Female,White or Other,18.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1274,0.08333333333333333,FALSE,Female,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
1274,0.5833333333333334,FALSE,Female,White or Other,19.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1274,1.75,FALSE,Female,White or Other,20.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.8333333333333334,FALSE,Female,White or Other,17.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.25,FALSE,Female,White or Other,18.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.5833333333333334,FALSE,Female,White or Other,19.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.25,FALSE,Female,White or Other,19.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.25,FALSE,Female,White or Other,20.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1275,0.3333333333333333,FALSE,Female,White or Other,21.916666666666668,Less than high school,"Never Married, Not Cohabitating",TRUE
1275,0.5,FALSE,Female,White or Other,22.583333333333332,Less than high school,"Never Married, Not Cohabitating",TRUE
1275,0.4166666666666667,FALSE,Female,White or Other,23.916666666666668,Less than high school,"Never Married, Not Cohabitating",TRUE
1275,0.3333333333333333,FALSE,Female,White or Other,24.5,Less than high school,"Never Married, Not Cohabitating",TRUE
1275,6.583333333333333,FALSE,Female,White or Other,26.166666666666668,Less than high school,"Never Married, Cohabiting",TRUE
1275,1.3333333333333333,FALSE,Female,White or Other,32.916666666666664,Less than high school,"Never Married, Cohabiting",TRUE
1275,7.583333333333333,FALSE,Female,White or Other,34.416666666666664,Less than high school,"Never Married, Cohabiting",TRUE
1276,0.3333333333333333,FALSE,Female,White or Other,16.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1276,8.333333333333334,FALSE,Female,White or Other,19.083333333333332,High School,Married,FALSE
1276,0.08333333333333333,FALSE,Female,White or Other,27.5,College,Married,TRUE
1276,13.75,TRUE,Female,White or Other,27.833333333333332,College,Married,TRUE
1277,1.25,FALSE,Male,White or Other,16.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1277,0.5833333333333334,FALSE,Male,White or Other,17.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1277,8.416666666666666,FALSE,Male,White or Other,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1277,10.083333333333334,FALSE,Male,White or Other,27.583333333333332,High School,Married,FALSE
1278,1.5833333333333333,FALSE,Male,White or Other,17.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1278,0.16666666666666666,FALSE,Male,White or Other,19.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1278,0.5833333333333334,FALSE,Male,White or Other,21.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1278,1.75,FALSE,Male,White or Other,22.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1278,2,FALSE,Male,White or Other,25.416666666666668,College,"Never Married, Not Cohabitating",FALSE
1278,5.166666666666667,FALSE,Male,White or Other,31.25,College,"Never Married, Not Cohabitating",FALSE
1278,4.833333333333333,FALSE,Male,White or Other,36.5,College,Married,TRUE
1278,0,TRUE,Male,White or Other,41.583333333333336,College,Married,TRUE
1279,0.6666666666666666,FALSE,Male,White or Other,17.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1279,0.8333333333333334,FALSE,Male,White or Other,17.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1279,0.6666666666666666,FALSE,Male,White or Other,21.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1279,1.8333333333333333,FALSE,Male,White or Other,22,High School,"Never Married, Not Cohabitating",FALSE
1279,17.25,TRUE,Male,White or Other,24.333333333333332,College,"Never Married, Not Cohabitating",FALSE
1280,0.3333333333333333,FALSE,Male,Hispanic,17.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1280,4.75,FALSE,Male,Hispanic,22.5,High School,"Never Married, Not Cohabitating",FALSE
1280,11.166666666666666,FALSE,Male,Hispanic,27.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1281,2.1666666666666665,FALSE,Male,White or Other,19.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1281,0.25,FALSE,Male,White or Other,22.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1281,0.25,FALSE,Male,White or Other,23,High School,"Never Married, Not Cohabitating",FALSE
1281,0.25,FALSE,Male,White or Other,24.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1281,0.3333333333333333,FALSE,Male,White or Other,24.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1281,1,FALSE,Male,White or Other,25.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1281,0.4166666666666667,FALSE,Male,White or Other,26.25,High School,"Never Married, Not Cohabitating",FALSE
1281,4.583333333333333,FALSE,Male,White or Other,26.75,College,"Never Married, Not Cohabitating",FALSE
1281,9.75,TRUE,Male,White or Other,31.666666666666668,College,"Never Married, Not Cohabitating",FALSE
1282,2,FALSE,Female,White or Other,16.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1282,0.25,FALSE,Female,White or Other,18.916666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1282,0.25,FALSE,Female,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
1282,0.25,FALSE,Female,White or Other,20,High School,"Never Married, Not Cohabitating",FALSE
1282,0.5833333333333334,FALSE,Female,White or Other,20.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1282,0.5,FALSE,Female,White or Other,21.25,High School,"Never Married, Not Cohabitating",FALSE
1282,15.666666666666666,FALSE,Female,White or Other,22.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1283,7.75,FALSE,Male,White or Other,18.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1283,0.16666666666666666,FALSE,Male,White or Other,30.25,High School,"Never Married, Not Cohabitating",FALSE
1284,0.25,FALSE,Male,White or Other,17.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1284,0.16666666666666666,FALSE,Male,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1284,1.8333333333333333,FALSE,Male,White or Other,17.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1284,5.75,FALSE,Male,White or Other,19.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1284,2.5833333333333335,FALSE,Male,White or Other,25.5,High School,"Never Married, Not Cohabitating",TRUE
1284,10.75,FALSE,Male,White or Other,28.25,High School,"Never Married, Not Cohabitating",TRUE
1284,2.75,TRUE,Male,White or Other,39.083333333333336,High School,Married,TRUE
1285,0.9166666666666666,FALSE,Female,White or Other,15,Less than high school,"Never Married, Not Cohabitating",FALSE
1285,0.6666666666666666,FALSE,Female,White or Other,19.25,High School,"Never Married, Not Cohabitating",FALSE
1285,2.3333333333333335,FALSE,Female,White or Other,20.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1285,2.6666666666666665,FALSE,Female,White or Other,23.583333333333332,College,"Never Married, Not Cohabitating",FALSE
1285,2,FALSE,Female,White or Other,27.166666666666668,College,Married,FALSE
1285,0.08333333333333333,FALSE,Female,White or Other,30.833333333333332,College,Married,TRUE
1285,0.08333333333333333,FALSE,Female,White or Other,33.833333333333336,College,Married,TRUE
1285,0.5833333333333334,FALSE,Female,White or Other,34.833333333333336,College,Married,TRUE
1285,0.08333333333333333,FALSE,Female,White or Other,35.833333333333336,College,Married,TRUE
1285,4.583333333333333,TRUE,Female,White or Other,36.666666666666664,College,Married,TRUE
1286,0.3333333333333333,FALSE,Male,White or Other,17.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,18.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1286,0.5,FALSE,Male,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
1286,0.25,FALSE,Male,White or Other,20.166666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,21.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,22.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,23.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1286,0.25,FALSE,Male,White or Other,24.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1286,0.16666666666666666,FALSE,Male,White or Other,25.166666666666668,College,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,26.083333333333332,College,"Never Married, Not Cohabitating",FALSE
1286,0.3333333333333333,FALSE,Male,White or Other,27,College,"Never Married, Not Cohabitating",FALSE
1286,13.25,TRUE,Male,White or Other,28.5,College,"Never Married, Not Cohabitating",FALSE
1287,4.333333333333333,FALSE,Male,White or Other,15.916666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
1287,1,FALSE,Male,White or Other,20.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1287,2.25,FALSE,Male,White or Other,21.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
1287,1.75,FALSE,Male,White or Other,25.25,High School,"Never Married, Not Cohabitating",FALSE
1287,2.8333333333333335,FALSE,Male,White or Other,29.75,High School,"Never Married, Not Cohabitating",FALSE
1287,5.166666666666667,FALSE,Male,White or Other,34.083333333333336,High School,"Never Married, Not Cohabitating",FALSE
1287,1.25,TRUE,Male,White or Other,39.5,High School,"Never Married, Not Cohabitating",FALSE
1288,9,FALSE,Male,White or Other,21.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1288,6.083333333333333,FALSE,Male,White or Other,30.166666666666668,College,"Never Married, Not Cohabitating",FALSE
1289,0.8333333333333334,FALSE,Male,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
1289,0.4166666666666667,FALSE,Male,White or Other,20.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1289,8.083333333333334,FALSE,Male,White or Other,28.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1290,0.25,FALSE,Female,White or Other,17.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1290,0.25,FALSE,Female,White or Other,18.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
1290,0.4166666666666667,FALSE,Female,White or Other,19.5,High School,"Never Married, Not Cohabitating",FALSE
1290,0.25,FALSE,Female,White or Other,20.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
1290,2.25,FALSE,Female,White or Other,20.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1290,2.25,FALSE,Female,White or Other,23.25,College,"Never Married, Not Cohabitating",FALSE
1290,4.5,FALSE,Female,White or Other,25.583333333333332,College,Married,FALSE
1290,2.1666666666666665,FALSE,Female,White or Other,30.166666666666668,College,Married,TRUE
1290,8.583333333333334,TRUE,Female,White or Other,32.416666666666664,College,Married,TRUE
1291,6.5,FALSE,Male,White or Other,14.083333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
1291,1.6666666666666667,FALSE,Male,White or Other,20.75,High School,"Never Married, Not Cohabitating",FALSE
1291,12.916666666666666,FALSE,Male,White or Other,22.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1291,3.75,FALSE,Male,White or Other,35.666666666666664,College,"Never Married, Cohabiting",FALSE
1291,0.5,FALSE,Male,White or Other,39.5,College,Married,TRUE
1292,1.4166666666666667,FALSE,Female,White or Other,16.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1292,2,FALSE,Female,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
1292,16,FALSE,Female,White or Other,21.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1292,3.6666666666666665,TRUE,Female,White or Other,37.416666666666664,College,"Never Married, Cohabiting",FALSE
1293,1.6666666666666667,FALSE,Male,White or Other,16.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1293,0.3333333333333333,FALSE,Male,White or Other,18.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1293,1.5,FALSE,Male,White or Other,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1293,0.6666666666666666,FALSE,Male,White or Other,20.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1293,3.75,FALSE,Male,White or Other,21.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1293,1.5,FALSE,Male,White or Other,25.583333333333332,High School,"Never Married, Cohabiting",TRUE
1294,0.5833333333333334,FALSE,Male,White or Other,20.75,Less than high school,"Never Married, Not Cohabitating",FALSE
1294,2.9166666666666665,FALSE,Male,White or Other,21.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1294,0.8333333333333334,FALSE,Male,White or Other,24.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
1294,0.4166666666666667,FALSE,Male,White or Other,27.916666666666668,College,"Never Married, Not Cohabitating",FALSE
1294,0.4166666666666667,FALSE,Male,White or Other,28.75,College,"Never Married, Not Cohabitating",FALSE
1294,0.6666666666666666,FALSE,Male,White or Other,29.666666666666668,College,Married,FALSE
1294,0.3333333333333333,FALSE,Male,White or Other,30.5,College,Legally Separated,FALSE
1294,0.9166666666666666,FALSE,Male,White or Other,32.416666666666664,College,Divorced,FALSE
1294,1.3333333333333333,FALSE,Male,White or Other,33.583333333333336,College,Divorced,FALSE
1294,2.6666666666666665,FALSE,Male,White or Other,35,College,Divorced,FALSE
1294,1.1666666666666667,FALSE,Male,White or Other,37.833333333333336,College,Divorced,FALSE
1294,2.25,TRUE,Male,White or Other,39.166666666666664,College,Divorced,FALSE
1295,4.666666666666667,FALSE,Female,White or Other,14.083333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
1295,0.16666666666666666,FALSE,Female,White or Other,18.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1295,0.3333333333333333,FALSE,Female,White or Other,19.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1295,0.5,FALSE,Female,White or Other,19.75,High School,"Never Married, Not Cohabitating",FALSE
1295,0.4166666666666667,FALSE,Female,White or Other,20.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1295,0.9166666666666666,FALSE,Female,White or Other,21.5,High School,"Never Married, Not Cohabitating",FALSE
1295,0.5,FALSE,Female,White or Other,22.5,High School,"Never Married, Not Cohabitating",FALSE
1295,3.9166666666666665,FALSE,Female,White or Other,23.166666666666668,College,"Never Married, Not Cohabitating",FALSE
1295,1.8333333333333333,FALSE,Female,White or Other,28,College,Married,FALSE
1296,1,FALSE,Female,Black,21,High School,"Never Married, Not Cohabitating",FALSE
1296,0.6666666666666666,FALSE,Female,Black,25.25,High School,"Never Married, Not Cohabitating",FALSE
1296,3,FALSE,Female,Black,26.083333333333332,College,"Never Married, Not Cohabitating",FALSE
1296,5.833333333333333,FALSE,Female,Black,29.166666666666668,College,"Never Married, Not Cohabitating",FALSE
1296,0.5833333333333334,FALSE,Female,Black,35.166666666666664,College,Married,FALSE
1296,5,TRUE,Female,Black,37.083333333333336,College,Married,TRUE
1297,0.4166666666666667,FALSE,Male,White or Other,15.416666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
1297,1.5,FALSE,Male,White or Other,16.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1297,4.666666666666667,FALSE,Male,White or Other,18.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1297,16,FALSE,Male,White or Other,23.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1297,0.3333333333333333,FALSE,Male,White or Other,39.666666666666664,High School,"Never Married, Not Cohabitating",FALSE
1297,1.4166666666666667,FALSE,Male,White or Other,40.166666666666664,High School,"Never Married, Not Cohabitating",FALSE
1298,0.5833333333333334,FALSE,Male,Black,16.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1298,1.25,FALSE,Male,Black,17.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1298,1.25,FALSE,Male,Black,19.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1298,0.9166666666666666,FALSE,Male,Black,22,High School,"Never Married, Not Cohabitating",FALSE
1298,0.3333333333333333,FALSE,Male,Black,23,High School,"Never Married, Not Cohabitating",FALSE
1298,3.25,FALSE,Male,Black,23.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1298,0.08333333333333333,FALSE,Male,Black,26.833333333333332,High School,"Never Married, Cohabiting",FALSE
1298,14.25,TRUE,Male,Black,27,High School,"Never Married, Cohabiting",FALSE
1299,6.166666666666667,FALSE,Male,White or Other,16.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1300,3.5,FALSE,Male,White or Other,19.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1301,0.25,FALSE,Male,White or Other,20.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1301,0.5833333333333334,FALSE,Male,White or Other,21.666666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1301,0.25,FALSE,Male,White or Other,22.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1301,0.9166666666666666,FALSE,Male,White or Other,22.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1301,0.25,FALSE,Male,White or Other,24.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1301,1.9166666666666667,FALSE,Male,White or Other,24.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1301,11.25,TRUE,Male,White or Other,30,College,"Never Married, Not Cohabitating",FALSE
1302,22.75,TRUE,Female,White or Other,18.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1303,17.25,TRUE,Female,White or Other,23.5,High School,"Never Married, Not Cohabitating",FALSE
1304,0.25,FALSE,Male,White or Other,18.25,High School,"Never Married, Not Cohabitating",FALSE
1304,16.583333333333332,FALSE,Male,White or Other,19.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1305,1.8333333333333333,FALSE,Male,White or Other,15,Less than high school,"Never Married, Not Cohabitating",FALSE
1305,23.583333333333332,TRUE,Male,White or Other,17.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1306,2,FALSE,Female,White or Other,17.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1306,0.16666666666666666,FALSE,Female,White or Other,19.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
1306,0.3333333333333333,FALSE,Female,White or Other,19.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1306,0.9166666666666666,FALSE,Female,White or Other,23.166666666666668,High School,"Never Married, Not Cohabitating",FALSE
1306,8.833333333333334,FALSE,Female,White or Other,25,College,"Never Married, Not Cohabitating",FALSE
1306,5.583333333333333,FALSE,Female,White or Other,34.083333333333336,College,Married,TRUE
1307,1.9166666666666667,FALSE,Female,White or Other,20.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1307,0.16666666666666666,FALSE,Female,White or Other,22.75,High School,"Never Married, Not Cohabitating",FALSE
1307,0.75,FALSE,Female,White or Other,24.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1307,6.333333333333333,FALSE,Female,White or Other,27.416666666666668,College,"Never Married, Not Cohabitating",FALSE
1307,2.0833333333333335,FALSE,Female,White or Other,34.5,College,"Never Married, Not Cohabitating",FALSE
1307,1.3333333333333333,FALSE,Female,White or Other,37,College,Married,FALSE
1307,0.08333333333333333,FALSE,Female,White or Other,38.583333333333336,College,Married,TRUE
1308,0.25,FALSE,Female,White or Other,21.5,High School,"Never Married, Not Cohabitating",FALSE
1308,0.4166666666666667,FALSE,Female,White or Other,22.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1308,0.6666666666666666,FALSE,Female,White or Other,22.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1308,11.916666666666666,FALSE,Female,White or Other,23.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1309,1.3333333333333333,FALSE,Female,White or Other,17.25,Less than high school,"Never Married, Not Cohabitating",FALSE
1309,0.3333333333333333,FALSE,Female,White or Other,19,Less than high school,"Never Married, Not Cohabitating",FALSE
1309,0.25,FALSE,Female,White or Other,19.5,Less than high school,"Never Married, Not Cohabitating",FALSE
1309,0.5,FALSE,Female,White or Other,20.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1309,0.5833333333333334,FALSE,Female,White or Other,21,High School,"Never Married, Not Cohabitating",FALSE
1309,0.9166666666666666,FALSE,Female,White or Other,28.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1309,10.083333333333334,FALSE,Female,White or Other,31.416666666666668,High School,"Never Married, Not Cohabitating",TRUE
1310,0.25,FALSE,Male,White or Other,15.083333333333334,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,0.4166666666666667,FALSE,Male,White or Other,16.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,1.6666666666666667,FALSE,Male,White or Other,17.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,1,FALSE,Male,White or Other,18.833333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,0.75,FALSE,Male,White or Other,20,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,0.25,FALSE,Male,White or Other,21.333333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1310,2.9166666666666665,FALSE,Male,White or Other,25.416666666666668,High School,"Never Married, Cohabiting",FALSE
1310,0.9166666666666666,FALSE,Male,White or Other,29.083333333333332,High School,"Never Married, Not Cohabitating",FALSE
1310,3.5833333333333335,FALSE,Male,White or Other,31.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1310,2.1666666666666665,FALSE,Male,White or Other,35.333333333333336,High School,"Never Married, Not Cohabitating",FALSE
1311,22.5,TRUE,Female,White or Other,18.916666666666668,High School,"Never Married, Not Cohabitating",FALSE
1312,0.16666666666666666,FALSE,Female,White or Other,15.666666666666666,Less than high school,"Never Married, Not Cohabitating",FALSE
1312,0.25,FALSE,Female,White or Other,16.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1312,0.3333333333333333,FALSE,Female,White or Other,17.583333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1312,5.666666666666667,FALSE,Female,White or Other,18.833333333333332,High School,"Never Married, Not Cohabitating",FALSE
1312,14.916666666666666,FALSE,Female,White or Other,24.583333333333332,High School,"Never Married, Not Cohabitating",FALSE
1313,0.25,FALSE,Female,White or Other,17.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1313,0.25,FALSE,Female,White or Other,18.083333333333332,Less than high school,"Never Married, Not Cohabitating",FALSE
1313,1.0833333333333333,FALSE,Female,White or Other,20.416666666666668,Less than high school,"Never Married, Not Cohabitating",FALSE
1313,0.5,FALSE,Female,White or Other,21.666666666666668,High School,"Never Married, Not Cohabitating",FALSE
1313,1.5,FALSE,Female,White or Other,22.333333333333332,High School,"Never Married, Not Cohabitating",FALSE
1313,0.6666666666666666,FALSE,Female,White or Other,24.416666666666668,High School,"Never Married, Not Cohabitating",FALSE
